,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalAbvGrdSF,TotalPorchSF,TotalBathrooms,HasBasement,HasGarage,HasPorch,HasPool,WasRemodeled,IsNew,WasCompleted
1386,1387,60,RL,4.394449154672439,9.722744748855389,Pave,0.0,1.0986122886681098,4,4,Inside,3,NWAmes,RRAn,Norm,1Fam,2Story,7,1.791759469228055,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,5.220355825078324,1.3862943611198906,1.3862943611198906,CBlock,4.0,3.0,0.6931471805599453,4.0,6.673297967767654,1.0986122886681098,6.152732694704104,4.897839799950911,1392,GasA,3,Y,SBrkr,7.239214973779806,7.239214973779806,0.0,7.932003152361385,0.6931471805599453,0.0,3,0.6931471805599453,5,0.6931471805599453,4,2.5649493574615367,8,1.0986122886681098,3.0,Attchd,1978.0,2.0,2,564,3.0,3.0,3,0.0,4.727387818712341,0.0,0.0,6.089044875446846,6.253828811575473,1.0986122886681098,MnPrv,TenC,7.601402334583733,7,2006,WD,Normal,12.429220196836383,8.337348564497175,7.932003152361385,6.315358001522335,4.5,1,1,1,1,0,0,1
1387,1388,50,RM,4.110873864173311,9.050288983827956,Pave,0.6931471805599453,0.6931471805599453,4,4,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,6,2.0794415416798357,1916,1950,Gable,CompShg,Stucco,Stucco,None,0.0,1.3862943611198906,1.6094379124341003,BrkTil,3.0,3.0,0.6931471805599453,3.0,5.1298987149230735,1.0986122886681098,6.304448802421981,0.0,714,GasW,3,N,SBrkr,7.417580402414544,6.760414691083428,0.0,7.834788107388194,0.0,0.0,2,0.0,5,0.6931471805599453,4,2.3978952727983707,8,0.6931471805599453,4.0,Detchd,1916.0,1.0,1,216,3.0,3.0,3,4.48863636973214,2.772588722239781,0.0,0.0,0.0,0.0,0.0,GdWo,Missing,0.0,8,2007,CWD,Family,11.820417517632333,8.083637203141548,7.834788107388194,2.772588722239781,2.0,1,1,1,0,1,0,1
1388,1389,20,RL,3.7612001156935624,9.608646582885868,Pave,0.0,1.0986122886681098,2,4,CulDSac,3,Gilbert,Norm,Norm,1Fam,1Story,9,1.791759469228055,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,5.081404364984463,1.791759469228055,1.3862943611198906,PConc,5.0,3.0,1.6094379124341003,6.0,7.186144304522325,0.6931471805599453,0.0,6.056784013228625,1746,GasA,5,Y,SBrkr,7.465655310134056,0.0,0.0,7.465655310134056,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,5,2.0794415416798357,8,1.0986122886681098,4.0,Attchd,2006.0,3.0,3,758,3.0,3.0,3,5.308267697401205,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,10,2009,WD,Normal,12.84132849667433,8.158516244806831,7.465655310134056,3.6888794541139363,3.0,1,1,1,0,1,1,1
1389,1390,50,RM,4.110873864173311,8.699681400989514,Pave,0.0,0.6931471805599453,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,1.9459101490553132,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.3862943611198906,1.6094379124341003,BrkTil,3.0,4.0,0.6931471805599453,5.0,5.929589143389895,0.6931471805599453,0.0,5.8888779583328805,735,GasA,5,Y,SBrkr,6.76849321164863,5.857933154483459,0.0,7.105786129481271,0.0,0.6931471805599453,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,4.0,Detchd,2003.0,1.0,2,440,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,3,2007,WD,Normal,11.782960235741939,7.577633832602728,7.105786129481271,0.0,1.5,1,1,0,0,1,0,1
1390,1391,20,RL,4.2626798770413155,9.116139576577355,Pave,0.0,0.6931471805599453,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,1.791759469228055,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.501258210544727,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.3862943611198906,6.0,7.244941546337007,0.6931471805599453,0.0,4.836281906951478,1525,GasA,5,Y,SBrkr,7.330405211844402,0.0,0.0,7.330405211844402,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,4,1.9459101490553132,8,0.0,0.0,Attchd,2000.0,2.0,2,541,3.0,3.0,3,5.393627546352362,3.6109179126442243,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,9,2006,WD,Normal,12.367345048436391,8.02322468471667,7.330405211844402,3.6109179126442243,3.0,1,1,1,0,0,0,1
1391,1392,90,RL,4.189654742026425,9.09884999594282,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,1.791759469228055,1967,1967,Gable,CompShg,Plywood,Plywood,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,7.368339686311381,1584,GasA,3,Y,SBrkr,7.368339686311381,0.0,0.0,7.368339686311381,0.0,0.0,2,0.0,4,1.0986122886681098,3,2.1972245773362196,5,0.0,0.0,Detchd,1967.0,1.0,3,792,3.0,3.0,3,0.0,5.030437921392435,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,4,2009,WD,Normal,11.728044909070785,8.06117135969092,7.368339686311381,5.030437921392435,2.0,1,1,1,0,0,0,1
1392,1393,85,RL,4.23410650459726,8.966866554188723,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,SFoyer,5,1.791759469228055,1967,1967,Gable,CompShg,HdBoard,HdBoard,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,1.3862943611198906,5.0,6.646390514847729,0.6931471805599453,0.0,4.564348191467836,864,GasA,3,Y,SBrkr,6.803505257608338,0.0,0.0,6.803505257608338,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.6931471805599453,1.0,Attchd,1967.0,2.0,1,288,3.0,3.0,3,5.170483995038151,4.976733742420574,0.0,0.0,0.0,0.0,0.0,MnWw,Missing,0.0,12,2006,WD,Normal,11.719947764402807,7.475905969367397,6.803505257608338,4.976733742420574,2.0,1,1,1,0,0,0,1
1393,1394,190,RM,4.110873864173311,9.287394001418473,Pave,1.0986122886681098,0.6931471805599453,4,4,Inside,3,OldTown,Norm,Norm,2fmCon,1.5Fin,6,2.0794415416798357,1905,2000,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,2.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.180016653652572,482,GasA,5,N,SBrkr,7.108244139731541,6.539585955617669,0.0,7.556427969440253,0.0,0.0,2,0.0,3,1.0986122886681098,3,2.0794415416798357,8,0.6931471805599453,3.0,Detchd,2003.0,1.0,2,672,4.0,3.0,3,0.0,3.258096538021482,5.3612921657094255,0.0,0.0,0.0,0.0,Missing,Missing,0.0,4,2008,WD,Normal,12.001511614739405,7.781138509845015,7.556427969440253,5.472270673671475,2.0,1,1,1,0,1,0,1
1394,1395,120,RL,3.9889840465642745,8.305484017727691,Pave,0.0,0.6931471805599453,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,1.791759469228055,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,3.828641396489095,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.3862943611198906,6.0,6.976348070447749,0.6931471805599453,0.0,5.659482215759621,1356,GasA,5,Y,SBrkr,7.313886831633462,0.0,0.0,7.313886831633462,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,4,1.9459101490553132,8,0.6931471805599453,4.0,Attchd,2006.0,3.0,3,648,3.0,3.0,3,5.087596335232384,3.044522437723423,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,10,2006,New,Partial,12.415437707935368,7.957527402230773,7.313886831633462,3.044522437723423,3.0,1,1,1,0,0,1,0
1395,1396,60,RL,4.48863636973214,9.446676517076376,Pave,0.0,1.0986122886681098,4,4,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,1.791759469228055,2005,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,5.5053315359323625,1.6094379124341003,1.3862943611198906,PConc,4.0,4.0,1.6094379124341003,1.0,0.0,0.6931471805599453,0.0,6.9985096422506015,1094,GasA,5,Y,SBrkr,7.033506484287697,7.2078598714324755,0.0,7.817222785508166,0.0,0.0,2,0.6931471805599453,4,0.6931471805599453,4,2.302585092994046,8,0.6931471805599453,4.0,BuiltIn,2005.0,3.0,3,642,3.0,3.0,3,4.976733742420574,3.6888794541139363,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,2,2007,WD,Normal,12.546871224308068,8.182279739259018,7.817222785508166,3.6888794541139363,2.5,1,1,1,0,1,1,1
1396,1397,20,RL,4.454347296253507,10.954326659732555,Pave,0.0,1.0986122886681098,3,4,Inside,1,Timber,Norm,Norm,1Fam,1Story,5,1.791759469228055,1948,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,1.3862943611198906,4.0,5.869296913133774,1.3862943611198906,5.814130531825066,4.110873864173311,747,GasA,3,Y,SBrkr,7.431299675155903,0.0,0.0,7.431299675155903,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,2.0794415416798357,7,1.0986122886681098,3.0,Detchd,1966.0,1.0,2,572,3.0,3.0,1,0.0,0.0,3.9318256327243257,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2010,WD,Normal,11.982935344196433,7.79770203551669,7.431299675155903,3.9318256327243257,2.0,1,1,1,0,1,0,1
1397,1398,70,RM,3.9512437185814275,8.71948076085107,Pave,0.0,0.6931471805599453,4,4,Inside,3,BrkSide,Norm,Norm,1Fam,2Story,5,2.1972245773362196,1920,2004,Gable,CompShg,MetalSd,MetalSd,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,3.0,3.0,1.0986122886681098,1.0,0.0,0.6931471805599453,0.0,6.84587987526405,939,GasA,5,Y,SBrkr,6.84587987526405,6.354370040797351,0.0,7.322510433997394,0.0,0.0,1,0.6931471805599453,4,0.6931471805599453,3,2.1972245773362196,8,0.0,0.0,Detchd,1933.0,1.0,1,180,2.0,2.0,1,3.2188758248682006,0.0,5.017279836814924,0.0,0.0,0.0,0.0,Missing,Missing,0.0,5,2007,WD,Normal,11.83138646878959,7.8050670442584895,7.322510433997394,5.017279836814924,1.5,1,1,1,0,1,0,1
1398,1399,50,RL,4.110873864173311,8.881975184248867,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,5,1.6094379124341003,1950,1982,Gable,CompShg,VinylSd,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,3.0,5.198497031265826,1.6094379124341003,5.8664680569332965,6.517671272912275,1208,GasA,4,Y,FuseA,7.036148493750536,6.645090969505644,0.0,7.552237287560802,0.6931471805599453,0.0,1,0.6931471805599453,3,0.6931471805599453,3,2.0794415416798357,7,0.0,0.0,Attchd,1950.0,1.0,1,240,3.0,3.0,3,0.0,0.0,5.1298987149230735,0.0,0.0,0.0,0.0,GdPrv,Missing,0.0,5,2009,WD,Normal,11.835016210489899,8.043342170441608,7.552237287560802,5.1298987149230735,2.5,1,1,1,0,1,0,1
1399,1400,50,RL,3.9512437185814275,8.72777821348305,Pave,0.0,0.6931471805599453,4,4,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,1.9459101490553132,1925,1990,Gable,CompShg,WdShing,Wd Shng,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,3.0,3.0,0.6931471805599453,4.0,5.579729825986222,0.6931471805599453,0.0,6.569481420414296,976,GasA,5,Y,SBrkr,7.057036981697891,6.1070228877422545,0.0,7.3833681469923835,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,4,2.0794415416798357,8,0.6931471805599453,4.0,Detchd,1925.0,1.0,1,216,2.0,3.0,3,4.997212273764115,2.833213344056216,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,10,2009,WD,Normal,11.831022768939789,7.85748078694253,7.3833681469923835,2.833213344056216,2.5,1,1,1,0,1,0,1
1400,1401,50,RM,3.9318256327243257,8.699681400989514,Pave,0.0,0.6931471805599453,4,4,Corner,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,2.0794415416798357,1929,1950,Gable,CompShg,WdShing,Wd Shng,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.760414691083428,862,GasA,3,Y,SBrkr,6.85751406254539,5.342334251964811,0.0,7.055312843339752,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.791759469228055,8,0.6931471805599453,4.0,BuiltIn,1929.0,2.0,1,208,3.0,3.0,3,0.0,0.0,4.727387818712341,0.0,0.0,0.0,0.0,Missing,Missing,0.0,7,2008,WD,Normal,11.695255355062795,7.611347717403621,7.055312843339752,4.727387818712341,1.0,1,1,1,0,1,0,1
1401,1402,60,RL,4.143134726391533,8.91139510724569,Pave,0.0,1.0986122886681098,4,4,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,1.791759469228055,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.3862943611198906,PConc,3.0,3.0,0.6931471805599453,6.0,6.633318433280377,0.6931471805599453,0.0,4.394449154672439,839,GasA,5,Y,SBrkr,6.762729506931879,6.593044534142437,0.0,7.374001859350161,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,3,2.1972245773362196,8,0.6931471805599453,3.0,Attchd,2004.0,3.0,2,398,3.0,3.0,3,4.61512051684126,4.330733340286331,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,4,2008,WD,Normal,12.170450649220749,7.796880342783522,7.374001859350161,4.330733340286331,3.5,1,1,1,0,0,1,1
1402,1403,20,RL,4.174387269895637,8.81922185757494,Pave,0.0,0.6931471805599453,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,1.791759469228055,2006,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,4.0,1.3862943611198906,1.0,0.0,0.6931471805599453,0.0,7.160069207596127,1286,GasA,5,Y,SBrkr,7.166265974133638,0.0,0.0,7.166265974133638,0.0,0.0,2,0.0,2,0.6931471805599453,4,1.9459101490553132,8,0.6931471805599453,4.0,Attchd,2006.0,2.0,2,662,3.0,3.0,3,5.1298987149230735,4.02535169073515,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,7,2006,New,Partial,12.174994689959313,7.855932199718614,7.166265974133638,4.02535169073515,2.0,1,1,1,0,0,1,0
1403,1404,20,RL,3.912023005428146,9.632793693113202,Pave,0.0,1.0986122886681098,4,4,CulDSac,3,Somerst,RRAn,Norm,1Fam,1Story,8,1.791759469228055,2007,2007,Gable,CompShg,VinylSd,VinylSd,Stone,4.442651256490317,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,1.6094379124341003,6.0,6.835184586147301,0.6931471805599453,0.0,6.322565239927284,1485,GasA,5,Y,SBrkr,7.289610521451167,0.0,0.0,7.289610521451167,0.6931471805599453,0.0,2,0.0,3,0.6931471805599453,4,1.9459101490553132,8,0.0,0.0,Attchd,2007.0,1.0,3,754,3.0,3.0,3,5.1298987149230735,5.081404364984463,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,8,2007,WD,Normal,12.552930054797935,7.989560449333865,7.289610521451167,5.081404364984463,3.0,1,1,1,0,0,1,1
1404,1405,50,RL,4.110873864173311,9.250618218474752,Pave,0.6931471805599453,0.6931471805599453,4,4,Corner,3,OldTown,Artery,Norm,1Fam,1.5Fin,3,1.6094379124341003,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,PConc,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.511745329644728,672,GasA,3,Y,SBrkr,6.543911845564792,6.255750041753367,0.0,7.102499355774649,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.0,0.0,Detchd,1998.0,1.0,3,936,3.0,3.0,3,5.37989735354046,0.0,5.081404364984463,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,1,2006,WD,Family,11.561725152903833,7.54274354536855,7.102499355774649,5.081404364984463,1.0,1,1,1,0,1,0,1
1405,1406,120,RM,3.8066624897703196,8.254008590564844,Pave,0.0,1.0986122886681098,2,4,Inside,2,Crawfor,Norm,Norm,TwnhsE,1Story,8,1.791759469228055,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,5.1647859739235145,1.6094379124341003,1.3862943611198906,PConc,5.0,3.0,1.6094379124341003,6.0,7.2254814727822945,0.6931471805599453,0.0,5.402677381872279,1594,GasA,5,Y,SBrkr,7.4067107301776405,0.0,0.0,7.4067107301776405,0.6931471805599453,0.6931471805599453,2,0.0,2,0.6931471805599453,4,1.791759469228055,8,0.6931471805599453,4.0,Attchd,2004.0,3.0,2,482,3.0,3.0,3,4.859812404361672,3.9889840465642745,0.0,0.0,5.049856007249537,0.0,0.0,Missing,Missing,0.0,1,2008,WD,Normal,12.524530013005734,8.083637203141548,7.4067107301776405,5.342334251964811,3.5,1,1,1,0,1,1,1
1406,1407,85,RL,4.2626798770413155,9.041448235493888,Pave,0.0,0.6931471805599453,4,4,Corner,3,CollgCr,Norm,Norm,1Fam,SFoyer,5,2.0794415416798357,1972,2007,Gable,CompShg,HdBoard,Wd Shng,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,4.0,3.0,1.3862943611198906,6.0,6.48768401848461,0.6931471805599453,0.0,4.727387818712341,768,GasA,3,Y,SBrkr,6.645090969505644,0.0,0.0,6.645090969505644,0.6931471805599453,0.0,1,0.0,2,0.6931471805599453,3,1.791759469228055,8,0.0,0.0,Detchd,1988.0,1.0,2,396,3.0,3.0,3,4.07753744390572,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,3,2009,WD,Normal,11.798111925972618,7.337587743538596,6.645090969505644,0.0,2.0,1,1,0,0,1,0,1
1407,1408,20,RL,4.30406509320417,9.080345575359996,Pave,0.0,1.0986122886681098,4,4,Corner,3,Mitchel,Norm,Norm,1Fam,1Story,5,1.791759469228055,1985,1985,Gable,CompShg,HdBoard,Plywood,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,3.0,3.0,0.6931471805599453,5.0,6.439350371100098,0.6931471805599453,0.0,5.342334251964811,833,GasA,5,Y,SBrkr,6.726233402358747,0.0,0.0,6.726233402358747,0.6931471805599453,0.0,1,0.0,3,0.6931471805599453,3,1.791759469228055,8,0.0,0.0,Missing,0.0,0.0,0,0,0.0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,3,2009,WD,Normal,11.626263078808801,7.418780882750794,6.726233402358747,0.0,2.0,1,0,0,0,0,0,1
1408,1409,70,RM,4.110873864173311,8.954286157204713,Pave,0.0,0.6931471805599453,4,4,Inside,3,OldTown,Norm,Norm,1Fam,2Story,4,2.0794415416798357,1910,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.3862943611198906,CBlock,2.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.434546518787453,622,GasA,4,Y,SBrkr,6.60934924316738,6.434546518787453,0.0,7.218176838403408,0.0,0.0,1,0.0,3,0.6931471805599453,3,1.9459101490553132,8,0.0,0.0,Detchd,1966.0,1.0,2,528,3.0,3.0,3,0.0,0.0,0.0,0.0,5.1298987149230735,0.0,0.0,Missing,Missing,0.0,6,2010,WD,Normal,11.74006900564972,7.593877844605118,7.218176838403408,5.1298987149230735,1.0,1,1,1,0,1,0,1
1409,1410,60,RL,3.8501476017100584,9.93037288131751,Pave,0.0,1.0986122886681098,4,4,CulDSac,3,NWAmes,Norm,Norm,1Fam,2Story,7,1.9459101490553132,1986,1991,Gable,CompShg,Plywood,Plywood,BrkFace,4.820281565605037,1.3862943611198906,1.6094379124341003,CBlock,4.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.674561391814426,791,GasA,4,Y,SBrkr,7.1204443723924875,6.754604099487962,0.0,7.646831391430482,0.0,0.0,2,0.6931471805599453,3,0.6931471805599453,3,2.0794415416798357,8,0.6931471805599453,3.0,Attchd,1986.0,3.0,2,542,3.0,3.0,3,5.8998973535824915,4.1588830833596715,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,11,2008,WD,Normal,12.278397958261774,7.9672801789422,7.646831391430482,4.1588830833596715,2.5,1,1,1,0,1,0,1
1410,1411,60,RL,4.382026634673881,9.427143867544194,Pave,0.0,0.6931471805599453,4,4,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,7,1.791759469228055,2001,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,6.0,6.502790045915623,0.6931471805599453,0.0,5.631211781821365,944,GasA,5,Y,SBrkr,6.851184927493743,6.799055862058796,0.0,7.518064181233078,0.6931471805599453,0.0,2,0.6931471805599453,3,0.6931471805599453,4,1.9459101490553132,8,0.0,0.0,Attchd,2001.0,2.0,2,622,3.0,3.0,3,0.0,3.828641396489095,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2009,WD,Normal,12.345838935721968,7.932003152361385,7.518064181233078,3.828641396489095,3.5,1,1,1,0,0,1,1
1411,1412,50,RL,4.394449154672439,9.169622538697624,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,1Fam,1.5Fin,6,2.1972245773362196,1950,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,1.3862943611198906,1.6094379124341003,CBlock,3.0,3.0,0.6931471805599453,4.0,4.795790545596741,0.6931471805599453,0.0,6.602587892189336,856,GasA,5,Y,SBrkr,7.014814351275545,6.322565239927284,0.0,7.419979923661835,0.0,0.0,1,0.6931471805599453,3,0.6931471805599453,3,1.9459101490553132,6,0.0,0.0,Attchd,1950.0,1.0,1,271,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MnPrv,Missing,0.0,9,2009,WD,Normal,11.849404844423074,7.83399634170946,7.419979923661835,0.0,1.5,1,1,0,0,1,0,1
1412,1413,90,RL,4.110873864173311,8.881975184248867,Pave,0.0,0.6931471805599453,4,4,Inside,3,NAmes,Norm,Norm,Duplex,1Story,4,1.791759469228055,1949,1950,Gable,CompShg,BrkFace,Stone,None,0.0,1.3862943611198906,1.3862943611198906,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Wall,2,N,FuseF,6.947937068614969,0.0,0.0,6.947937068614969,0.0,0.0,2,0.0,2,1.0986122886681098,3,1.9459101490553132,8,0.0,0.0,Detchd,1956.0,1.0,2,420,3.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,6,2009,WD,Normal,11.407576060361786,6.947937068614969,6.947937068614969,0.0,2.0,0,1,0,0,1,0,1
1413,1414,20,RL,4.48863636973214,9.305195902988862,Pave,0.0,1.0986122886681098,4,4,Corner,3,SawyerW,Norm,Norm,1Fam,1Story,8,1.791759469228055,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,5.905361848054571,1.6094379124341003,1.3862943611198906,PConc,4.0,4.0,0.6931471805599453,6.0,6.884486652042782,0.6931471805599453,0.0,6.767343125265392,1844,GasA,5,Y,SBrkr,7.520234556474628,0.0,0.0,7.520234556474628,0.6931471805599453,0.0,2,0.0,2,0.6931471805599453,4,2.0794415416798357,8,0.6931471805599453,4.0,Attchd,2005.0,3.0,2,620,3.0,3.0,3,5.111987788356544,3.8066624897703196,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,9,2009,COD,Abnorml,12.456835254920371,8.213110697596676,7.520234556474628,3.8066624897703196,3.0,1,1,1,0,1,1,1
1414,1415,50,RL,4.174387269895637,9.476849879195163,Pave,1.0986122886681098,0.6931471805599453,3,4,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Fin,6,2.0794415416798357,1923,2000,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,1.3862943611198906,1.3862943611198906,BrkTil,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.726233402358747,833,GasA,4,Y,SBrkr,6.960347729101308,6.679599185844383,0.0,7.522400231387125,0.0,0.0,1,0.6931471805599453,4,0.6931471805599453,4,2.1972245773362196,8,0.6931471805599453,4.0,Detchd,1922.0,1.0,2,370,3.0,3.0,1,0.0,0.0,0.0,0.0,5.3981627015177525,0.0,0.0,Missing,Missing,0.0,6,2008,WD,Normal,12.240478903153711,7.894318063841624,7.522400231387125,5.3981627015177525,1.5,1,1,1,0,1,0,1
1415,1416,120,RL,3.9512437185814275,8.19863945529737,Pave,0.0,0.6931471805599453,4,4,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,7,1.791759469228055,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,4.875197323201151,1.6094379124341003,1.3862943611198906,PConc,4.0,3.0,0.6931471805599453,5.0,6.8966943316227125,0.6931471805599453,0.0,5.988961416889864,1386,GasA,5,Y,SBrkr,7.358830898342354,0.0,0.0,7.358830898342354,0.0,0.6931471805599453,2,0.0,1,0.6931471805599453,4,2.0794415416798357,8,0.6931471805599453,3.0,Attchd,2007.0,2.0,3,660,3.0,3.0,3,4.969813299576001,3.044522437723423,0.0,0.0,0.0,0.0,0.0,Missing,Missing,0.0,5,2009,WD,Normal,12.077676615757813,7.991592282068092,7.358830898342354,3.044522437723423,2.5,1,1,1,0,0,1,1
1416,1417,190,RM,4.110873864173311,9.33617975681533,Pave,0.0,0.6931471805599453,4,4,Inside,3,OldTown,Norm,Norm,2fmCon,2Story,4,1.9459101490553132,1885,1950,Gable,CompShg,VinylSd,AsbShng,None,0.0,1.3862943611198906,1.3862943611198906,PConc,3.0,3.0,0.6931471805599453,1.0,0.0,0.6931471805599453,0.0,6.656726524178391,777,GasA,4,Y,SBrkr,7.1284959456800365,6.951772164398911,0.0,7.736743682453495,0.0,0.0,2,0.0,4,1.0986122886681098,3,2.4849066497880004,8,0.0,0.0,Detchd,1971.0,1.0,2,560,3.0,3.0,1,0.0,0.0,4.74493212836325,0.0,0.0,0.0,0.0,Missing,Missing,0.0,4,2010,WD,Normal,11.715874472198905,8.028781162487148,7.736743682453495,4.74493212836325,2.0,1,1,1,0,1,0,1
